"latitude","longitude","sitenum","year","species","speciestype","chla_mean","sst_mean","upwelling_mean","abund","abund.type"
34.4599990844727,-120.268179460005,35,"2001","Nucella emarginata/ostrina","Whelk",2.54227273030715,15.0407948107333,77.1861267089844,4,"Count"
34.4599990844727,-120.269996643066,34,"2002","Nucella emarginata/ostrina","Whelk",2.33038461208344,14.4221951663494,82.5877532958984,5,"Count"
34.4599990844727,-120.268179460005,35,"2002","Nucella emarginata/ostrina","Whelk",2.33038461208344,14.4221951663494,82.5877532958984,3,"Count"
34.4599990844727,-120.269996643066,34,"2003","Nucella emarginata/ostrina","Whelk",1.81075000762939,14.281322479248,96.1778678894043,14,"Count"
34.4599990844727,-120.268179460005,35,"2003","Nucella emarginata/ostrina","Whelk",1.81075000762939,14.281322479248,96.1778678894043,2,"Count"
35.6100006103516,-121.150001525879,33,"2000","Nucella emarginata/ostrina","Whelk",1.32799998351506,12.5423713326454,118.223621368408,4,"Count"
35.6100006103516,-121.150001525879,33,"2001","Nucella emarginata/ostrina","Whelk",2.30514285394124,12.9674225587111,84.3648262023926,7,"Count"
35.6100006103516,-121.150001525879,33,"2002","Nucella emarginata/ostrina","Whelk",3.14662501215935,13.0190106305209,94.2251815795898,1,"Count"
35.6100006103516,-121.150001525879,33,"2003","Nucella emarginata/ostrina","Whelk",1.36950001120567,12.4700162887573,99.2607650756836,1,"Count"
35.6300010681152,-121.190002441406,32,"2000","Nucella emarginata/ostrina","Whelk",1.32799998351506,12.5225084204423,118.223621368408,8,"Count"
35.6300010681152,-121.190002441406,32,"2001","Nucella emarginata/ostrina","Whelk",2.20100000229749,12.9220440864563,84.3648262023926,3,"Count"
35.6300010681152,-121.190002441406,32,"2002","Nucella emarginata/ostrina","Whelk",3.13624997933706,13.01720767551,94.2251815795898,2,"Count"
35.6300010681152,-121.190002441406,32,"2003","Nucella emarginata/ostrina","Whelk",1.39590001106262,12.5505712453057,99.2607650756836,3,"Count"
35.6599998474121,-121.279998779297,31,"2000","Nucella emarginata/ostrina","Whelk",1.22399999201298,12.4612251326095,118.223621368408,6,"Count"
35.6599998474121,-121.279998779297,31,"2001","Nucella emarginata/ostrina","Whelk",2.3230000005828,12.8708185468401,84.3648262023926,0,"Count"
35.6599998474121,-121.279998779297,31,"2002","Nucella emarginata/ostrina","Whelk",3.05045450817455,13.0319507598877,94.2251815795898,1,"Count"
35.6599998474121,-121.279998779297,31,"2003","Nucella emarginata/ostrina","Whelk",1.39871429545539,12.5886881113052,99.2607650756836,1,"Count"
36.4466667175293,-121.923332214355,30,"2000","Nucella emarginata/ostrina","Whelk",1.64875000715256,12.1704656755602,118.223621368408,3,"Count"
36.4466667175293,-121.923332214355,30,"2001","Nucella emarginata/ostrina","Whelk",2.23562499880791,12.4920950688814,84.3648262023926,6,"Count"
36.4466667175293,-121.923332214355,30,"2002","Nucella emarginata/ostrina","Whelk",4.64599996805191,12.4044269834246,94.2251815795898,2,"Count"
36.4466667175293,-121.923332214355,30,"2003","Nucella emarginata/ostrina","Whelk",1.99285711560931,12.1005185842514,99.2607650756836,4,"Count"
36.4799995422363,-121.940002441406,29,"2000","Nucella emarginata/ostrina","Whelk",1.78291666507721,12.1673834517195,118.223621368408,1,"Count"
36.4799995422363,-121.940002441406,29,"2001","Nucella emarginata/ostrina","Whelk",2.35863635756753,12.5442297835099,84.3648262023926,1,"Count"
36.4799995422363,-121.940002441406,29,"2002","Nucella emarginata/ostrina","Whelk",4.43980000019073,12.4156727109637,94.2251815795898,0,"Count"
36.4799995422363,-121.940002441406,29,"2003","Nucella emarginata/ostrina","Whelk",1.85859999060631,12.1485608518124,99.2607650756836,1,"Count"
36.5099983215332,-121.946665445964,28,"2000","Nucella emarginata/ostrina","Whelk",2.61300000277433,12.1673834517195,120.816497802734,4,"Count"
36.5099983215332,-121.946665445964,28,"2001","Nucella emarginata/ostrina","Whelk",3.84136364676736,12.5442297835099,84.5350723266602,3,"Count"
36.5099983215332,-121.946665445964,28,"2002","Nucella emarginata/ostrina","Whelk",6.05620005130768,12.4156727109637,94.482032775879,0,"Count"
36.5099983215332,-121.946665445964,28,"2003","Nucella emarginata/ostrina","Whelk",3.27759996652603,12.1485608518124,100.724250793457,0,"Count"
38.310001373291,-123.069999694824,27,"2000","Nucella emarginata/ostrina","Whelk",3.04187496006489,10.6646176157771,92.1481399536133,15,"Count"
38.310001373291,-123.069999694824,27,"2001","Nucella emarginata/ostrina","Whelk",7.26390006542206,11.8173885345459,58.5866661071777,24,"Count"
38.310001373291,-123.069999694824,27,"2002","Nucella emarginata/ostrina","Whelk",10.2826666567061,11.300465459409,72.1989593505859,70,"Count"
38.310001373291,-123.069999694824,27,"2003","Nucella emarginata/ostrina","Whelk",6.85288891527388,11.13300150091,66.3072509765625,37,"Count"
38.3199996948242,-123.069999694824,26,"2000","Nucella emarginata/ostrina","Whelk",3.04187496006489,10.683969798841,92.1481399536133,4,"Count"
38.3199996948242,-123.069999694824,26,"2001","Nucella emarginata/ostrina","Whelk",7.26390006542206,11.7555486361186,58.5866661071777,25,"Count"
38.3199996948242,-123.069999694824,26,"2002","Nucella emarginata/ostrina","Whelk",10.2826666567061,11.300465459409,72.1989593505859,31,"Count"
38.3199996948242,-123.069999694824,26,"2003","Nucella emarginata/ostrina","Whelk",6.85288891527388,11.1121779610129,66.3072509765625,43,"Count"
38.3833325703939,-123.086664835612,25,"2000","Nucella emarginata/ostrina","Whelk",3.16659998893738,10.5734464857313,92.1481399536133,14,"Count"
38.3833325703939,-123.086664835612,25,"2001","Nucella emarginata/ostrina","Whelk",7.7357144015176,11.5755250207309,58.5866661071777,70,"Count"
38.3833325703939,-123.086664835612,25,"2002","Nucella emarginata/ostrina","Whelk",12.117000023524,11.2003771918161,72.1989593505859,53,"Count"
38.3833325703939,-123.086664835612,25,"2003","Nucella emarginata/ostrina","Whelk",7.04166676600774,10.9771242141724,66.3072509765625,3,"Count"
39.272500038147,-123.7975025177,24,"2000","Nucella emarginata/ostrina","Whelk",1.40266662836075,11.4972905317942,94.7017784118652,1,"Count"
39.272500038147,-123.7975025177,24,"2001","Nucella emarginata/ostrina","Whelk",3.73149999976158,12.0812067232634,61.816125869751,1,"Count"
39.272500038147,-123.7975025177,24,"2002","Nucella emarginata/ostrina","Whelk",5.17425003647804,11.3191576710454,80.826229095459,0,"Count"
39.272500038147,-123.7975025177,24,"2003","Nucella emarginata/ostrina","Whelk",1.95144449339973,11.2785838974847,62.2071666717529,0,"Count"
39.3400001525879,-123.819999694824,23,"2000","Nucella emarginata/ostrina","Whelk",1.49219995737076,11.4395993737613,94.7017784118652,5,"Count"
39.3400001525879,-123.819999694824,23,"2001","Nucella emarginata/ostrina","Whelk",3.70500000317891,12.0757991839678,61.816125869751,3,"Count"
39.3400001525879,-123.819999694824,23,"2002","Nucella emarginata/ostrina","Whelk",5.47200005395072,11.2893171310425,80.826229095459,1,"Count"
39.3400001525879,-123.819999694824,23,"2003","Nucella emarginata/ostrina","Whelk",1.67714289256505,11.4246252811316,62.2071666717529,10,"Count"
39.4149990081787,-123.809997558594,22,"2000","Nucella emarginata/ostrina","Whelk",1.57459995746613,11.4028610885143,94.7017784118652,0,"Count"
39.4149990081787,-123.809997558594,22,"2001","Nucella emarginata/ostrina","Whelk",4.09375,12.0583272482219,61.816125869751,1,"Count"
39.4149990081787,-123.809997558594,22,"2002","Nucella emarginata/ostrina","Whelk",4.81899997166225,11.2951894487653,80.826229095459,6,"Count"
39.4149990081787,-123.809997558594,22,"2003","Nucella emarginata/ostrina","Whelk",2.0000000340598,11.4574823081493,62.2071666717529,40,"Count"
39.5974988937378,-123.779998779297,21,"2000","Nucella emarginata/ostrina","Whelk",1.61557141372136,11.2777849479958,93.6817855834961,0,"Count"
39.5974988937378,-123.779998779297,21,"2001","Nucella emarginata/ostrina","Whelk",4.57200004373278,11.9975369361139,72.7239418029785,3,"Count"
39.5974988937378,-123.779998779297,21,"2002","Nucella emarginata/ostrina","Whelk",4.76099996434318,11.3872359395027,100.205375671387,3,"Count"
39.5974988937378,-123.779998779297,21,"2003","Nucella emarginata/ostrina","Whelk",4.49955562750498,11.2734320504325,59.9318332672119,27,"Count"
40.0200004577637,-124.073333740234,20,"2000","Nucella emarginata/ostrina","Whelk",1.37574999779463,11.4688070447821,93.6817855834961,2,"Count"
40.0200004577637,-124.073333740234,20,"2001","Nucella emarginata/ostrina","Whelk",2.61644445525275,11.6927749542963,72.7239418029785,7,"Count"
40.0200004577637,-124.073333740234,20,"2002","Nucella emarginata/ostrina","Whelk",3.7338570696967,11.1016384425916,100.205375671387,38,"Count"
40.0200004577637,-124.073333740234,20,"2003","Nucella emarginata/ostrina","Whelk",3.83311112721761,11.1227678819136,59.9318332672119,65,"Count"
41.060001373291,-124.150001525879,19,"2000","Nucella emarginata/ostrina","Whelk",2.87977777587043,10.7703270316124,74.6121196746826,6,"Count"
41.060001373291,-124.150001525879,19,"2001","Nucella emarginata/ostrina","Whelk",8.1056250333786,11.5883297511509,66.7461071014404,2,"Count"
41.060001373291,-124.150001525879,19,"2002","Nucella emarginata/ostrina","Whelk",9.37942852292742,10.5924214862642,94.8009185791016,7,"Count"
41.060001373291,-124.150001525879,19,"2003","Nucella emarginata/ostrina","Whelk",7.16255566808912,10.8380037943522,48.5495433807373,4,"Count"
43.2999992370605,-124.400001525879,18,"2000","Nucella emarginata/ostrina","Whelk",2.35169999599457,10.8237549066544,-32.744499206543,1,"Count"
43.2999992370605,-124.400001525879,18,"2001","Nucella emarginata/ostrina","Whelk",3.21000003814697,12.1909809112549,1.49654960632324,0,"Count"
43.2999992370605,-124.400001525879,18,"2002","Nucella emarginata/ostrina","Whelk",6.74312508106232,10.6584194790233,12.4590005874634,1,"Count"
43.2999992370605,-124.400001525879,18,"2003","Nucella emarginata/ostrina","Whelk",8.2525715146746,10.9963274735671,-11.5358324050903,7,"Count"
43.310001373291,-124.393333435059,17,"2000","Nucella emarginata/ostrina","Whelk",2.35169999599457,10.8237549066544,-32.744499206543,6,"Count"
43.310001373291,-124.393333435059,17,"2001","Nucella emarginata/ostrina","Whelk",3.21000003814697,12.1909809112549,1.49654960632324,20,"Count"
43.310001373291,-124.393333435059,17,"2002","Nucella emarginata/ostrina","Whelk",6.74312508106232,10.6584194790233,12.4590005874634,45,"Count"
43.310001373291,-124.393333435059,17,"2003","Nucella emarginata/ostrina","Whelk",8.2525715146746,10.9963274735671,-11.5358324050903,4,"Count"
43.3300018310547,-124.374000549316,16,"2000","Nucella emarginata/ostrina","Whelk",2.35255553987291,10.8896778209789,-32.744499206543,1,"Count"
43.3300018310547,-124.374000549316,16,"2001","Nucella emarginata/ostrina","Whelk",3.17244447602166,12.113385563805,1.49654960632324,27,"Count"
43.3300018310547,-124.374000549316,16,"2002","Nucella emarginata/ostrina","Whelk",6.37314292362758,10.7751012025056,12.4590005874634,21,"Count"
43.3300018310547,-124.374000549316,16,"2003","Nucella emarginata/ostrina","Whelk",8.40666675567627,11.0441051165263,-11.5358324050903,6,"Count"
44.2000007629395,-124.110000610352,15,"2000","Nucella emarginata/ostrina","Whelk",5.57577773597505,10.8752371470133,-43.020206451416,82,"Count"
44.2000007629395,-124.110000610352,15,"2001","Nucella emarginata/ostrina","Whelk",5.51890900460157,11.8084810972214,-10.8301124572754,103,"Count"
44.2000007629395,-124.110000610352,15,"2002","Nucella emarginata/ostrina","Whelk",9.16216671466827,10.8895483493805,-1.2008752822876,280,"Count"
44.2000007629395,-124.110000610352,15,"2003","Nucella emarginata/ostrina","Whelk",11.9421109755834,10.9283628110532,-22.0002903938293,165,"Count"
44.218334197998,-124.110000610352,14,"2000","Nucella emarginata/ostrina","Whelk",5.57577773597505,10.8883095741272,-43.020206451416,161,"Count"
44.218334197998,-124.110000610352,14,"2001","Nucella emarginata/ostrina","Whelk",5.51890900460157,11.8995277741376,-10.8301124572754,67,"Count"
44.218334197998,-124.110000610352,14,"2002","Nucella emarginata/ostrina","Whelk",9.16216671466827,10.8861770175752,-1.2008752822876,178,"Count"
44.218334197998,-124.110000610352,14,"2003","Nucella emarginata/ostrina","Whelk",11.9421109755834,10.9433894498008,-22.0002903938293,256,"Count"
44.2425012588501,-124.110000610352,13,"2000","Nucella emarginata/ostrina","Whelk",5.36914279631206,10.8883095741272,-43.020206451416,191,"Count"
44.2425012588501,-124.110000610352,13,"2001","Nucella emarginata/ostrina","Whelk",5.52222212817934,11.8995277741376,-10.8301124572754,179,"Count"
44.2425012588501,-124.110000610352,13,"2002","Nucella emarginata/ostrina","Whelk",9.42420001029968,10.8861770175752,-1.2008752822876,67,"Count"
44.2425012588501,-124.110000610352,13,"2003","Nucella emarginata/ostrina","Whelk",12.0561427559171,10.9433894498008,-22.0002903938293,277,"Count"
44.7466672261556,-124.059997558594,12,"2000","Nucella emarginata/ostrina","Whelk",4.82680006027222,10.9117870330811,-44.420166015625,55,"Count"
44.7466672261556,-124.059997558594,12,"2001","Nucella emarginata/ostrina","Whelk",6.24700005849202,11.742710240682,-26.0681619644165,25,"Count"
44.7466672261556,-124.059997558594,12,"2002","Nucella emarginata/ostrina","Whelk",6.92299997806549,11.467404127121,-14.9968132972717,103,"Count"
44.7466672261556,-124.059997558594,12,"2003","Nucella emarginata/ostrina","Whelk",9.49916664759318,10.869131171185,-39.725154876709,105,"Count"
44.8066673278809,-124.059997558594,11,"2000","Nucella emarginata/ostrina","Whelk",4.77550005912781,10.8806485831738,-44.420166015625,13,"Count"
44.8066673278809,-124.059997558594,11,"2001","Nucella emarginata/ostrina","Whelk",6.20557144709996,11.7941164970398,-26.0681619644165,5,"Count"
44.8066673278809,-124.059997558594,11,"2002","Nucella emarginata/ostrina","Whelk",6.98085713386536,11.4399623309865,-14.9968132972717,16,"Count"
44.8066673278809,-124.059997558594,11,"2003","Nucella emarginata/ostrina","Whelk",9.57071426936558,10.7792716026306,-39.725154876709,25,"Count"
44.8266677856445,-124.056666056315,10,"2000","Nucella emarginata/ostrina","Whelk",4.85760011672974,10.6983266557966,-44.420166015625,29,"Count"
44.8266677856445,-124.056666056315,10,"2001","Nucella emarginata/ostrina","Whelk",6.28083332379659,11.804649848938,-26.0681619644165,86,"Count"
44.8266677856445,-124.056666056315,10,"2002","Nucella emarginata/ostrina","Whelk",6.83566661675771,11.0363550980886,-14.9968132972717,102,"Count"
44.8266677856445,-124.056666056315,10,"2003","Nucella emarginata/ostrina","Whelk",10.2708333333333,10.4953132152557,-39.725154876709,162,"Count"
45.7549991607666,-123.965000152588,51,"2000","Nucella emarginata/ostrina","Whelk",7.78099993297032,10.6366918182373,-35.5444183349609,36,"Count"
45.7549991607666,-123.965000152588,51,"2001","Nucella emarginata/ostrina","Whelk",6.06760005950928,12.1743508629177,-28.979549407959,180,"Count"
45.7549991607666,-123.965000152588,51,"2002","Nucella emarginata/ostrina","Whelk",7.96928576060704,11.2800006866455,-15.1328754425049,32,"Count"
45.7549991607666,-123.965000152588,51,"2003","Nucella emarginata/ostrina","Whelk",9.48216660817464,10.8331970691681,-46.9855613708496,81,"Count"
45.7700004577637,-123.970001220703,9,"2000","Nucella emarginata/ostrina","Whelk",8.01599997282028,10.6366918182373,-35.5444183349609,23,"Count"
45.7700004577637,-123.970001220703,9,"2001","Nucella emarginata/ostrina","Whelk",7.0371667544047,12.1743508629177,-28.979549407959,229,"Count"
45.7700004577637,-123.970001220703,9,"2002","Nucella emarginata/ostrina","Whelk",11.5826666620043,11.2800006866455,-15.1328754425049,333,"Count"
45.7700004577637,-123.970001220703,9,"2003","Nucella emarginata/ostrina","Whelk",8.84049990773201,10.8331970691681,-46.9855613708496,7,"Count"
45.9133326212565,-123.976669311523,50,"2000","Nucella emarginata/ostrina","Whelk",9.02333331108093,10.9095899119522,-35.5444183349609,45,"Count"
45.9133326212565,-123.976669311523,50,"2001","Nucella emarginata/ostrina","Whelk",7.37133344014486,12.3907764939701,-28.979549407959,137,"Count"
45.9133326212565,-123.976669311523,50,"2002","Nucella emarginata/ostrina","Whelk",13.9085000356038,11.7440080112881,-15.1328754425049,172,"Count"
45.9133326212565,-123.976669311523,50,"2003","Nucella emarginata/ostrina","Whelk",8.38119988441467,11.1863285187752,-46.9855613708496,7,"Count"
47.8600006103516,-124.569999694824,6,"2000","Nucella emarginata/ostrina","Whelk",12.2348572186061,10.5223565101624,-57.6866073608398,0,"Count"
47.8600006103516,-124.569999694824,6,"2001","Nucella emarginata/ostrina","Whelk",9.1297500729561,12.1826390902201,-42.955810546875,1,"Count"
47.8600006103516,-124.569999694824,6,"2002","Nucella emarginata/ostrina","Whelk",7.96312487125397,10.1871432003222,-37.136116027832,7,"Count"
47.8600006103516,-124.569999694824,6,"2003","Nucella emarginata/ostrina","Whelk",10.3781112035116,9.08038963317871,-47.0436458587646,2,"Count"
47.8699989318848,-124.599998474121,5,"2000","Nucella emarginata/ostrina","Whelk",11.4811000347137,10.4442549773625,-57.6866073608398,2,"Count"
47.8699989318848,-124.599998474121,5,"2001","Nucella emarginata/ostrina","Whelk",9.1297500729561,12.0032348367903,-42.955810546875,3,"Count"
47.8699989318848,-124.599998474121,5,"2002","Nucella emarginata/ostrina","Whelk",7.60172718221491,10.2624460510586,-37.136116027832,9,"Count"
47.8699989318848,-124.599998474121,5,"2003","Nucella emarginata/ostrina","Whelk",9.67750004927317,9.17609390135734,-47.0436458587646,1,"Count"
47.939998626709,-124.658336639404,4,"2000","Nucella emarginata/ostrina","Whelk",9.88171434402466,10.5384241534818,-57.6866073608398,43,"Count"
47.939998626709,-124.658336639404,4,"2001","Nucella emarginata/ostrina","Whelk",9.30028581619263,11.8877957105637,-42.955810546875,7,"Count"
47.939998626709,-124.658336639404,4,"2002","Nucella emarginata/ostrina","Whelk",8.10855547587077,10.1775532279696,-37.136116027832,8,"Count"
47.939998626709,-124.658336639404,4,"2003","Nucella emarginata/ostrina","Whelk",8.23000001907349,9.32780353001186,-47.0436458587646,22,"Count"
48.3133341471354,-124.660003662109,3,"2000","Nucella emarginata/ostrina","Whelk",4.45799994468689,9.57218116521835,-57.6866073608398,7,"Count"
48.3133341471354,-124.660003662109,3,"2001","Nucella emarginata/ostrina","Whelk",4.90366665522258,11.0254477500916,-42.955810546875,5,"Count"
48.3133341471354,-124.660003662109,3,"2002","Nucella emarginata/ostrina","Whelk",6.84187489748001,9.0891453518587,-37.136116027832,5,"Count"
48.3133341471354,-124.660003662109,3,"2003","Nucella emarginata/ostrina","Whelk",3.68728576387678,8.98539374934303,-47.0436458587646,1,"Count"
48.3375005722046,-124.687501907349,2,"2000","Nucella emarginata/ostrina","Whelk",4.84377776251899,9.666602959504,-57.6866073608398,1,"Count"
48.3375005722046,-124.687501907349,2,"2001","Nucella emarginata/ostrina","Whelk",4.80500003269741,11.0481958167498,-42.955810546875,20,"Count"
48.3375005722046,-124.687501907349,2,"2002","Nucella emarginata/ostrina","Whelk",6.29262489080429,9.21374738538587,-37.136116027832,40,"Count"
48.3375005722046,-124.687501907349,2,"2003","Nucella emarginata/ostrina","Whelk",3.67012500762939,9.1823369817036,-47.0436458587646,16,"Count"
48.3891661961873,-124.650001525879,1,"2000","Nucella emarginata/ostrina","Whelk",3.55269997119904,9.5428530793441,-57.6866073608398,63,"Count"
48.3891661961873,-124.650001525879,1,"2001","Nucella emarginata/ostrina","Whelk",3.74875000119209,10.8419412266124,-42.955810546875,50,"Count"
48.3891661961873,-124.650001525879,1,"2002","Nucella emarginata/ostrina","Whelk",5.71222215228611,8.98350962003072,-37.136116027832,34,"Count"
48.3891661961873,-124.650001525879,1,"2003","Nucella emarginata/ostrina","Whelk",2.83780001401901,8.75081372261047,-47.0436458587646,14,"Count"
32.7116661071777,-117.25,48,"2000","Pisaster ochraceus","Star",1.1563000023365,16.9539737277561,85.1771087646484,0,"Count"
